Acc_Species_Name,TDWG_Level2,TDWG_Level2_Names,Source
Ludwigia peruviana (L.) H.Hara,82,Northern South America,GRIN
Ludwigia peruviana (L.) H.Hara,83,Western South America,GRIN
Ludwigia peruviana (L.) H.Hara,84,Brazil,GRIN
Ludwigia peruviana (L.) H.Hara,85,Southern South America,GRIN
Lupinus perennis L.,72,Eastern Canada,GRIN
Lupinus perennis L.,75,Northeastern U.S.A.,GRIN
Lupinus perennis L.,74,North-Central U.S.A.,GRIN
Lupinus perennis L.,78,Southeastern U.S.A.,GRIN
Lupinus pilosus L.,34,Western Asia,GRIN
Lupinus pilosus L.,13,Southeastern Europe,GRIN
Lupinus polyphyllus Lindl.,70,Subarctic America,GRIN
Lupinus polyphyllus Lindl.,71,Western Canada,GRIN
Lupinus polyphyllus Lindl.,73,Northwestern U.S.A.,GRIN
Lupinus polyphyllus Lindl.,76,Southwestern U.S.A.,GRIN
Lycianthes laevis (Dunal) Bitter,36,China,GRIN
Lycianthes laevis (Dunal) Bitter,38,Eastern Asia,GRIN
Lycianthes laevis (Dunal) Bitter,42,Malesia,GRIN
Lycium barbarum L.,36,China,GRIN
Lycium europaeum L.,21,Macaronesia,GRIN
Lycium europaeum L.,20,Northern Africa,GRIN
Lycium europaeum L.,34,Western Asia,GRIN
Lycium europaeum L.,11,Middle Europe,GRIN
Lycium europaeum L.,12,Southwestern Europe,GRIN
Lycium europaeum L.,13,Southeastern Europe,GRIN
Lycopus europaeus L.,34,Western Asia,GRIN
Lycopus europaeus L.,33,Caucasus,GRIN
Lycopus europaeus L.,30,Siberia,GRIN
Lycopus europaeus L.,32,Middle Asia,GRIN
Lycopus europaeus L.,36,China,GRIN
Lycopus europaeus L.,38,Eastern Asia,GRIN
Lycopus europaeus L.,40,Indian Subcontinent,GRIN
Lycopus europaeus L.,10,Northern Europe,GRIN
Lycopus europaeus L.,11,Middle Europe,GRIN
Lycopus europaeus L.,12,Southwestern Europe,GRIN
Lycopus europaeus L.,13,Southeastern Europe,GRIN
Lycopus europaeus L.,14,Eastern Europe,GRIN
Lygeum spartum Loefl. ex L.,20,Northern Africa,GRIN
Lygeum spartum Loefl. ex L.,34,Western Asia,GRIN
Lygeum spartum Loefl. ex L.,12,Southwestern Europe,GRIN
Lygeum spartum Loefl. ex L.,13,Southeastern Europe,GRIN
Lysiloma latisiliquum (L.) Benth.,78,Southeastern U.S.A.,GRIN
Lysiloma latisiliquum (L.) Benth.,79,Mexico,GRIN
Lysiloma latisiliquum (L.) Benth.,81,Caribbean,GRIN
Lysiloma latisiliquum (L.) Benth.,80,Central America,GRIN
Lythrum salicaria L.,20,Northern Africa,GRIN
Lythrum salicaria L.,34,Western Asia,GRIN
Lythrum salicaria L.,33,Caucasus,GRIN
Lythrum salicaria L.,30,Siberia,GRIN
Lythrum salicaria L.,37,Mongolia,GRIN
Lythrum salicaria L.,31,Russian Far East ,GRIN
Lythrum salicaria L.,36,China,GRIN
Lythrum salicaria L.,38,Eastern Asia,GRIN
Lythrum salicaria L.,10,Northern Europe,GRIN
Lythrum salicaria L.,11,Middle Europe,GRIN
Lythrum salicaria L.,12,Southwestern Europe,GRIN
Lythrum salicaria L.,13,Southeastern Europe,GRIN
Lythrum salicaria L.,14,Eastern Europe,GRIN
Macroptilium atropurpureum (DC.) Urb.,77,South-Central U.S.A.,GRIN
Macroptilium atropurpureum (DC.) Urb.,79,Mexico,GRIN
Macroptilium atropurpureum (DC.) Urb.,81,Caribbean,GRIN
Macroptilium atropurpureum (DC.) Urb.,80,Central America,GRIN
Macroptilium atropurpureum (DC.) Urb.,82,Northern South America,GRIN
Macroptilium atropurpureum (DC.) Urb.,84,Brazil,GRIN
Macroptilium atropurpureum (DC.) Urb.,83,Western South America,GRIN
Macroptilium lathyroides (L.) Urb.,79,Mexico,GRIN
Macroptilium lathyroides (L.) Urb.,81,Caribbean,GRIN
Macroptilium lathyroides (L.) Urb.,80,Central America,GRIN
Macroptilium lathyroides (L.) Urb.,82,Northern South America,GRIN
Macroptilium lathyroides (L.) Urb.,83,Western South America,GRIN
Macroptilium lathyroides (L.) Urb.,85,Southern South America,GRIN
Maesopsis eminii Engl.,24,Northeast Tropical Africa,GRIN
Maesopsis eminii Engl.,25,East Tropical Africa,GRIN
Maesopsis eminii Engl.,23,West-Central Tropical Africa,GRIN
Maesopsis eminii Engl.,22,West Tropical Africa,GRIN
Maesopsis eminii Engl.,26,South Tropical Africa,GRIN
Magnolia figo (Lour.) DC.,36,China,GRIN
Malachra capitata (L.) L.,78,Southeastern U.S.A.,GRIN
Malachra capitata (L.) L.,77,South-Central U.S.A.,GRIN
Malachra capitata (L.) L.,79,Mexico,GRIN
Malachra capitata (L.) L.,81,Caribbean,GRIN
Malachra capitata (L.) L.,80,Central America,GRIN
Malachra capitata (L.) L.,83,Western South America,GRIN
"Malva multiflora (Cav.) Soldano, Banfi & Galasso",21,Macaronesia,GRIN
"Malva multiflora (Cav.) Soldano, Banfi & Galasso",20,Northern Africa,GRIN
"Malva multiflora (Cav.) Soldano, Banfi & Galasso",34,Western Asia,GRIN
"Malva multiflora (Cav.) Soldano, Banfi & Galasso",12,Southwestern Europe,GRIN
"Malva multiflora (Cav.) Soldano, Banfi & Galasso",13,Southeastern Europe,GRIN
Malva neglecta Wallr.,21,Macaronesia,GRIN
Malva neglecta Wallr.,20,Northern Africa,GRIN
Malva neglecta Wallr.,35,Arabian Peninsula,GRIN
Malva neglecta Wallr.,34,Western Asia,GRIN
Malva neglecta Wallr.,33,Caucasus,GRIN
Malva neglecta Wallr.,32,Middle Asia,GRIN
Malva neglecta Wallr.,37,Mongolia,GRIN
Malva neglecta Wallr.,36,China,GRIN
Malva neglecta Wallr.,40,Indian Subcontinent,GRIN
Malva neglecta Wallr.,10,Northern Europe,GRIN
Malva neglecta Wallr.,11,Middle Europe,GRIN
Malva neglecta Wallr.,12,Southwestern Europe,GRIN
Malva neglecta Wallr.,13,Southeastern Europe,GRIN
Malva neglecta Wallr.,14,Eastern Europe,GRIN
Malva parviflora L.,20,Northern Africa,GRIN
Malva parviflora L.,35,Arabian Peninsula,GRIN
Malva parviflora L.,34,Western Asia,GRIN
Malva parviflora L.,33,Caucasus,GRIN
Malva parviflora L.,32,Middle Asia,GRIN
Malva parviflora L.,12,Southwestern Europe,GRIN
Malva parviflora L.,13,Southeastern Europe,GRIN
Malva sylvestris L.,21,Macaronesia,GRIN
Malva sylvestris L.,20,Northern Africa,GRIN
Malva sylvestris L.,34,Western Asia,GRIN
Malva sylvestris L.,33,Caucasus,GRIN
Malva sylvestris L.,32,Middle Asia,GRIN
Malva sylvestris L.,40,Indian Subcontinent,GRIN
Malva sylvestris L.,10,Northern Europe,GRIN
Malva sylvestris L.,11,Middle Europe,GRIN
Malva sylvestris L.,12,Southwestern Europe,GRIN
Malva sylvestris L.,13,Southeastern Europe,GRIN
Malva sylvestris L.,14,Eastern Europe,GRIN
Malvastrum coromandelianum (L.) Garcke,77,South-Central U.S.A.,GRIN
Malvastrum coromandelianum (L.) Garcke,79,Mexico,GRIN
Malvastrum coromandelianum (L.) Garcke,80,Central America,GRIN
Malvastrum coromandelianum (L.) Garcke,81,Caribbean,GRIN
Malvastrum coromandelianum (L.) Garcke,82,Northern South America,GRIN
Malvastrum coromandelianum (L.) Garcke,83,Western South America,GRIN
Malvastrum coromandelianum (L.) Garcke,84,Brazil,GRIN
Malvastrum coromandelianum (L.) Garcke,85,Southern South America,GRIN
Mandevilla boliviensis (Hook.f.) Woodson,80,Central America,GRIN
Mandevilla boliviensis (Hook.f.) Woodson,83,Western South America,GRIN
Mandevilla laxa (Ruiz & Pav.) Woodson,83,Western South America,GRIN
Mandevilla laxa (Ruiz & Pav.) Woodson,85,Southern South America,GRIN
Mansoa hymenaea (DC.) A.H.Gentry,79,Mexico,GRIN
Mansoa hymenaea (DC.) A.H.Gentry,80,Central America,GRIN
Mansoa hymenaea (DC.) A.H.Gentry,81,Caribbean,GRIN
Mansoa hymenaea (DC.) A.H.Gentry,82,Northern South America,GRIN
Mansoa hymenaea (DC.) A.H.Gentry,83,Western South America,GRIN
Mansoa hymenaea (DC.) A.H.Gentry,84,Brazil,GRIN
Mansoa hymenaea (DC.) A.H.Gentry,85,Southern South America,GRIN
Marsilea quadrifolia L.,21,Macaronesia,GRIN
Marsilea quadrifolia L.,33,Caucasus,GRIN
Marsilea quadrifolia L.,11,Middle Europe,GRIN
Marsilea quadrifolia L.,12,Southwestern Europe,GRIN
Marsilea quadrifolia L.,13,Southeastern Europe,GRIN
Marsilea quadrifolia L.,14,Eastern Europe,GRIN
Martynia annua L.,79,Mexico,GRIN
Martynia annua L.,81,Caribbean,GRIN
Martynia annua L.,80,Central America,GRIN
Maurandya barclayana Lindl.,79,Mexico,GRIN
Maurandya scandens (Cav.) Pers.,79,Mexico,GRIN
Mecardonia procumbens (Mill.) Small,78,Southeastern U.S.A.,GRIN
Mecardonia procumbens (Mill.) Small,77,South-Central U.S.A.,GRIN
Mecardonia procumbens (Mill.) Small,79,Mexico,GRIN
Mecardonia procumbens (Mill.) Small,80,Central America,GRIN
Mecardonia procumbens (Mill.) Small,81,Caribbean,GRIN
Mecardonia procumbens (Mill.) Small,82,Northern South America,GRIN
Mecardonia procumbens (Mill.) Small,83,Western South America,GRIN
Mecardonia procumbens (Mill.) Small,84,Brazil,GRIN
Mecardonia procumbens (Mill.) Small,85,Southern South America,GRIN
Medicago lupulina L.,21,Macaronesia,GRIN
Medicago lupulina L.,20,Northern Africa,GRIN
Medicago lupulina L.,35,Arabian Peninsula,GRIN
Medicago lupulina L.,34,Western Asia,GRIN
Medicago lupulina L.,33,Caucasus,GRIN
Medicago lupulina L.,36,China,GRIN
Medicago lupulina L.,38,Eastern Asia,GRIN
Medicago lupulina L.,40,Indian Subcontinent,GRIN
Medicago lupulina L.,10,Northern Europe,GRIN
Medicago lupulina L.,11,Middle Europe,GRIN
Medicago lupulina L.,12,Southwestern Europe,GRIN
Medicago lupulina L.,13,Southeastern Europe,GRIN
Medicago lupulina L.,14,Eastern Europe,GRIN
Medicago polymorpha L.,21,Macaronesia,GRIN
Medicago polymorpha L.,20,Northern Africa,GRIN
Medicago polymorpha L.,35,Arabian Peninsula,GRIN
Medicago polymorpha L.,34,Western Asia,GRIN
Medicago polymorpha L.,33,Caucasus,GRIN
Medicago polymorpha L.,32,Middle Asia,GRIN
Medicago polymorpha L.,10,Northern Europe,GRIN
Medicago polymorpha L.,11,Middle Europe,GRIN
Medicago polymorpha L.,12,Southwestern Europe,GRIN
Medicago polymorpha L.,13,Southeastern Europe,GRIN
Medicago polymorpha L.,14,Eastern Europe,GRIN
Medicago sativa L.,20,Northern Africa,GRIN
Medicago sativa L.,34,Western Asia,GRIN
Medicago sativa L.,33,Caucasus,GRIN
Medicago sativa L.,30,Siberia,GRIN
Medicago sativa L.,32,Middle Asia,GRIN
Medicago sativa L.,37,Mongolia,GRIN
Medicago sativa L.,31,Russian Far East ,GRIN
Medicago sativa L.,36,China,GRIN
Medicago sativa L.,38,Eastern Asia,GRIN
Medicago sativa L.,40,Indian Subcontinent,GRIN
Medicago sativa L.,10,Northern Europe,GRIN
Medicago sativa L.,11,Middle Europe,GRIN
Medicago sativa L.,12,Southwestern Europe,GRIN
Medicago sativa L.,13,Southeastern Europe,GRIN
Medicago sativa L.,14,Eastern Europe,GRIN
Melaleuca alternifolia (Maiden & Betche) Cheel,50,Australia,GRIN
Melaleuca armillaris (Sol. ex Gaertn.) Sm.,50,Australia,GRIN
Melaleuca hypericifolia Sm.,50,Australia,GRIN
Melaleuca nesophila F.Muell.,50,Australia,GRIN
Melaleuca quinquenervia (Cav.) S.T.Blake,43,Papuasia,GRIN
Melaleuca quinquenervia (Cav.) S.T.Blake,50,Australia,GRIN
Melaleuca quinquenervia (Cav.) S.T.Blake,60,Southwestern Pacific,GRIN
Melampodium divaricatum (Rich. ex Rich.) DC.,79,Mexico,GRIN
Melampodium divaricatum (Rich. ex Rich.) DC.,80,Central America,GRIN
Melampodium divaricatum (Rich. ex Rich.) DC.,84,Brazil,GRIN
Melampodium divaricatum (Rich. ex Rich.) DC.,83,Western South America,GRIN
Melanthera micrantha (Nutt.) W.L.Wagner & H.Rob.,63,North-Central Pacific,GRIN
Melia azedarach L.,36,China,GRIN
Melia azedarach L.,40,Indian Subcontinent,GRIN
Melia azedarach L.,41,Indo-China,GRIN
Melia azedarach L.,42,Malesia,GRIN
Melia azedarach L.,43,Papuasia,GRIN
Melia azedarach L.,50,Australia,GRIN
Melianthus major L.,27,Southern Africa,GRIN
Melica minuta L.,21,Macaronesia,GRIN
Melica minuta L.,20,Northern Africa,GRIN
Melica minuta L.,34,Western Asia,GRIN
Melica minuta L.,12,Southwestern Europe,GRIN
Melica minuta L.,13,Southeastern Europe,GRIN
Melicope denhamii (Seem.) T.G.Hartley,42,Malesia,GRIN
Melicope denhamii (Seem.) T.G.Hartley,43,Papuasia,GRIN
Melicope denhamii (Seem.) T.G.Hartley,60,Southwestern Pacific,GRIN
Melilotus albus Medik.,20,Northern Africa,GRIN
Melilotus albus Medik.,35,Arabian Peninsula,GRIN
Melilotus albus Medik.,34,Western Asia,GRIN
Melilotus albus Medik.,33,Caucasus,GRIN
Melilotus albus Medik.,30,Siberia,GRIN
Melilotus albus Medik.,32,Middle Asia,GRIN
Melilotus albus Medik.,36,China,GRIN
Melilotus albus Medik.,40,Indian Subcontinent,GRIN
Melilotus albus Medik.,41,Indo-China,GRIN
Melilotus albus Medik.,11,Middle Europe,GRIN
Melilotus albus Medik.,12,Southwestern Europe,GRIN
Melilotus albus Medik.,13,Southeastern Europe,GRIN
Melilotus albus Medik.,14,Eastern Europe,GRIN
Melilotus indicus (L.) All.,20,Northern Africa,GRIN
Melilotus indicus (L.) All.,35,Arabian Peninsula,GRIN
Melilotus indicus (L.) All.,34,Western Asia,GRIN
Melilotus indicus (L.) All.,33,Caucasus,GRIN
Melilotus indicus (L.) All.,32,Middle Asia,GRIN
Melilotus indicus (L.) All.,36,China,GRIN
Melilotus indicus (L.) All.,40,Indian Subcontinent,GRIN
Melilotus indicus (L.) All.,12,Southwestern Europe,GRIN
Melilotus indicus (L.) All.,13,Southeastern Europe,GRIN
Melinis minutiflora P.Beauv.,21,Macaronesia,GRIN
Melinis minutiflora P.Beauv.,24,Northeast Tropical Africa,GRIN
Melinis minutiflora P.Beauv.,25,East Tropical Africa,GRIN
Melinis minutiflora P.Beauv.,23,West-Central Tropical Africa,GRIN
Melinis minutiflora P.Beauv.,22,West Tropical Africa,GRIN
Melinis minutiflora P.Beauv.,26,South Tropical Africa,GRIN
Melinis minutiflora P.Beauv.,27,Southern Africa,GRIN
Melinis minutiflora P.Beauv.,29,Western Indian Ocean,GRIN
Melinis repens (Willd.) Zizka,21,Macaronesia,GRIN
Melinis repens (Willd.) Zizka,20,Northern Africa,GRIN
Melinis repens (Willd.) Zizka,24,Northeast Tropical Africa,GRIN
Melinis repens (Willd.) Zizka,25,East Tropical Africa,GRIN
Melinis repens (Willd.) Zizka,23,West-Central Tropical Africa,GRIN
Melinis repens (Willd.) Zizka,22,West Tropical Africa,GRIN
Melinis repens (Willd.) Zizka,26,South Tropical Africa,GRIN
Melinis repens (Willd.) Zizka,27,Southern Africa,GRIN
Melinis repens (Willd.) Zizka,29,Western Indian Ocean,GRIN
Melinis repens (Willd.) Zizka,35,Arabian Peninsula,GRIN
Melinis repens (Willd.) Zizka,40,Indian Subcontinent,GRIN
Melochia corchorifolia L.,25,East Tropical Africa,GRIN
Melochia corchorifolia L.,23,West-Central Tropical Africa,GRIN
Melochia corchorifolia L.,26,South Tropical Africa,GRIN
Melochia corchorifolia L.,27,Southern Africa,GRIN
Melochia corchorifolia L.,29,Western Indian Ocean,GRIN
Melochia corchorifolia L.,36,China,GRIN
Melochia corchorifolia L.,38,Eastern Asia,GRIN
Melochia corchorifolia L.,40,Indian Subcontinent,GRIN
Melochia corchorifolia L.,41,Indo-China,GRIN
Melochia corchorifolia L.,42,Malesia,GRIN
Melochia corchorifolia L.,43,Papuasia,GRIN
Melochia corchorifolia L.,50,Australia,GRIN
Melochia pyramidata L.,78,Southeastern U.S.A.,GRIN
Melochia pyramidata L.,77,South-Central U.S.A.,GRIN
Melochia pyramidata L.,79,Mexico,GRIN
Melochia pyramidata L.,81,Caribbean,GRIN
Melochia pyramidata L.,80,Central America,GRIN
Melochia pyramidata L.,84,Brazil,GRIN
Melochia pyramidata L.,83,Western South America,GRIN
Melochia pyramidata L.,85,Southern South America,GRIN
Mentha aquatica L.,21,Macaronesia,GRIN
Mentha aquatica L.,20,Northern Africa,GRIN
Mentha aquatica L.,24,Northeast Tropical Africa,GRIN
Mentha aquatica L.,25,East Tropical Africa,GRIN
Mentha aquatica L.,26,South Tropical Africa,GRIN
Mentha aquatica L.,27,Southern Africa,GRIN
Mentha aquatica L.,34,Western Asia,GRIN
Mentha aquatica L.,33,Caucasus,GRIN
Mentha aquatica L.,10,Northern Europe,GRIN
Mentha aquatica L.,11,Middle Europe,GRIN
Mentha aquatica L.,14,Eastern Europe,GRIN
Mentha aquatica L.,13,Southeastern Europe,GRIN
Mentha aquatica L.,12,Southwestern Europe,GRIN
Mentha arvensis L.,34,Western Asia,GRIN
Mentha arvensis L.,33,Caucasus,GRIN
Mentha arvensis L.,30,Siberia,GRIN
Mentha arvensis L.,32,Middle Asia,GRIN
Mentha arvensis L.,40,Indian Subcontinent,GRIN
Mentha arvensis L.,10,Northern Europe,GRIN
Mentha arvensis L.,11,Middle Europe,GRIN
Mentha arvensis L.,12,Southwestern Europe,GRIN
Mentha arvensis L.,13,Southeastern Europe,GRIN
Mentha arvensis L.,14,Eastern Europe,GRIN
Mentha spicata L.,34,Western Asia,GRIN
Mentha spicata L.,13,Southeastern Europe,GRIN
Merremia dissecta (Jacq.) Hallier f.,78,Southeastern U.S.A.,GRIN
Merremia dissecta (Jacq.) Hallier f.,77,South-Central U.S.A.,GRIN
Merremia dissecta (Jacq.) Hallier f.,79,Mexico,GRIN
Merremia dissecta (Jacq.) Hallier f.,81,Caribbean,GRIN
Merremia dissecta (Jacq.) Hallier f.,80,Central America,GRIN
Merremia dissecta (Jacq.) Hallier f.,82,Northern South America,GRIN
Merremia dissecta (Jacq.) Hallier f.,83,Western South America,GRIN
Merremia gangetica Cufod.,24,Northeast Tropical Africa,GRIN
Merremia gangetica Cufod.,25,East Tropical Africa,GRIN
Merremia gangetica Cufod.,26,South Tropical Africa,GRIN
Merremia gangetica Cufod.,36,China,GRIN
Merremia gangetica Cufod.,40,Indian Subcontinent,GRIN
Merremia gangetica Cufod.,41,Indo-China,GRIN
Merremia gangetica Cufod.,42,Malesia,GRIN
Merremia gangetica Cufod.,50,Australia,GRIN
Merremia peltata (L.) Merr.,25,East Tropical Africa,GRIN
Merremia peltata (L.) Merr.,29,Western Indian Ocean,GRIN
Merremia peltata (L.) Merr.,42,Malesia,GRIN
Merremia peltata (L.) Merr.,43,Papuasia,GRIN
Merremia peltata (L.) Merr.,50,Australia,GRIN
Merremia peltata (L.) Merr.,60,Southwestern Pacific,GRIN
Merremia peltata (L.) Merr.,61,South-Central Pacific,GRIN
Merremia peltata (L.) Merr.,62,Northwestern Pacific,GRIN
Merremia quinquefolia (L.) Hallier f.,79,Mexico,GRIN
Merremia quinquefolia (L.) Hallier f.,81,Caribbean,GRIN
Merremia quinquefolia (L.) Hallier f.,80,Central America,GRIN
Merremia quinquefolia (L.) Hallier f.,82,Northern South America,GRIN
Merremia quinquefolia (L.) Hallier f.,83,Western South America,GRIN
Mesembryanthemum cordifolium L.f.,27,Southern Africa,GRIN
Mesembryanthemum crystallinum L.,21,Macaronesia,GRIN
Mesembryanthemum crystallinum L.,28,Middle Atlantic Ocean,GRIN
Mesembryanthemum crystallinum L.,20,Northern Africa,GRIN
Mesembryanthemum crystallinum L.,22,West Tropical Africa,GRIN
Mesembryanthemum crystallinum L.,26,South Tropical Africa,GRIN
Mesembryanthemum crystallinum L.,27,Southern Africa,GRIN
Mesembryanthemum crystallinum L.,34,Western Asia,GRIN
Mesembryanthemum crystallinum L.,12,Southwestern Europe,GRIN
Mesembryanthemum crystallinum L.,13,Southeastern Europe,GRIN
Mikania cordata (Burm.f.) B.L.Rob.,36,China,GRIN
Mikania cordata (Burm.f.) B.L.Rob.,38,Eastern Asia,GRIN
Mikania cordata (Burm.f.) B.L.Rob.,41,Indo-China,GRIN
Mikania cordata (Burm.f.) B.L.Rob.,42,Malesia,GRIN
Mikania cordata (Burm.f.) B.L.Rob.,43,Papuasia,GRIN
Mikania cordata (Burm.f.) B.L.Rob.,60,Southwestern Pacific,GRIN
Mikania micrantha Kunth,79,Mexico,GRIN
Mikania micrantha Kunth,80,Central America,GRIN
Mikania micrantha Kunth,81,Caribbean,GRIN
Mikania micrantha Kunth,82,Northern South America,GRIN
Mikania micrantha Kunth,83,Western South America,GRIN
Mikania micrantha Kunth,84,Brazil,GRIN
Mikania micrantha Kunth,85,Southern South America,GRIN
Milicia excelsa (Welw.) C.C.Berg,24,Northeast Tropical Africa,GRIN
Milicia excelsa (Welw.) C.C.Berg,25,East Tropical Africa,GRIN
Milicia excelsa (Welw.) C.C.Berg,23,West-Central Tropical Africa,GRIN
Milicia excelsa (Welw.) C.C.Berg,22,West Tropical Africa,GRIN
Milicia excelsa (Welw.) C.C.Berg,26,South Tropical Africa,GRIN
Mimosa diplotricha Sauvalle,79,Mexico,GRIN
Mimosa diplotricha Sauvalle,80,Central America,GRIN
Mimosa diplotricha Sauvalle,81,Caribbean,GRIN
Mimosa diplotricha Sauvalle,82,Northern South America,GRIN
Mimosa diplotricha Sauvalle,83,Western South America,GRIN
Mimosa diplotricha Sauvalle,84,Brazil,GRIN
Mimosa diplotricha Sauvalle,85,Southern South America,GRIN
Mimosa distachya Cav.,76,Southwestern U.S.A.,GRIN
Mimosa distachya Cav.,79,Mexico,GRIN
Mimosa distachya Cav.,81,Caribbean,GRIN
Mimosa distachya Cav.,82,Northern South America,GRIN
Mimosa distachya Cav.,83,Western South America,GRIN
Mimosa invisa Colla,82,Northern South America,GRIN
Mimosa invisa Colla,84,Brazil,GRIN
Mimosa invisa Colla,83,Western South America,GRIN
Mimosa pigra L.,24,Northeast Tropical Africa,GRIN
Mimosa pigra L.,25,East Tropical Africa,GRIN
Mimosa pigra L.,23,West-Central Tropical Africa,GRIN
Mimosa pigra L.,22,West Tropical Africa,GRIN
Mimosa pigra L.,26,South Tropical Africa,GRIN
Mimosa pigra L.,27,Southern Africa,GRIN
Mimosa pigra L.,29,Western Indian Ocean,GRIN
Mimosa pigra L.,79,Mexico,GRIN
Mimosa pigra L.,80,Central America,GRIN
Mimosa pigra L.,81,Caribbean,GRIN
Mimosa pigra L.,82,Northern South America,GRIN
Mimosa pigra L.,83,Western South America,GRIN
Mimosa pigra L.,84,Brazil,GRIN
Mimosa pigra L.,85,Southern South America,GRIN
Mirabilis longiflora L.,77,South-Central U.S.A.,GRIN
Mirabilis longiflora L.,76,Southwestern U.S.A.,GRIN
Mirabilis longiflora L.,79,Mexico,GRIN
Mirabilis longiflora L.,80,Central America,GRIN
Mirabilis viscosa Cav.,79,Mexico,GRIN
Mirabilis viscosa Cav.,83,Western South America,GRIN
Mitracarpus hirtus (L.) DC.,79,Mexico,GRIN
Mitracarpus hirtus (L.) DC.,80,Central America,GRIN
Mitracarpus hirtus (L.) DC.,81,Caribbean,GRIN
Mitracarpus hirtus (L.) DC.,82,Northern South America,GRIN
Mitracarpus hirtus (L.) DC.,83,Western South America,GRIN
Mitracarpus hirtus (L.) DC.,84,Brazil,GRIN
Mitracarpus hirtus (L.) DC.,85,Southern South America,GRIN
Molineria capitulata (Lour.) Herb.,36,China,GRIN
Molineria capitulata (Lour.) Herb.,38,Eastern Asia,GRIN
Molineria capitulata (Lour.) Herb.,40,Indian Subcontinent,GRIN
Molineria capitulata (Lour.) Herb.,41,Indo-China,GRIN
Molineria capitulata (Lour.) Herb.,42,Malesia,GRIN
Molineria capitulata (Lour.) Herb.,50,Australia,GRIN
Monarda fistulosa L.,71,Western Canada,GRIN
Monarda fistulosa L.,72,Eastern Canada,GRIN
